,BHK,Rent,Size,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,floor,area
4138,2.0,15000,1200,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Attapur
4139,2.0,12000,1200,Super Area,Hyderabad,Semi-Furnished,Both,2.0,0,other
4140,3.0,52000,2175,Carpet Area,Hyderabad,Furnished,Family,3.0,6,other
4141,1.0,6500,562,Super Area,Hyderabad,Unfurnished,Both,1.0,3,Amberpet
4142,2.0,20000,1500,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Toli Chowki
4143,3.0,25000,1950,Super Area,Hyderabad,Semi-Furnished,Both,3.0,0,Kondapur
4144,3.0,14000,1360,Super Area,Hyderabad,Furnished,Bachelors,2.0,3,Ghatkesar
4145,3.0,25000,1800,Super Area,Hyderabad,Semi-Furnished,Both,3.0,1,other
4146,2.0,12500,950,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Kachiguda
4147,2.0,12000,780,Carpet Area,Hyderabad,Unfurnished,Bachelors,2.0,3,other
4148,1.0,10000,500,Super Area,Hyderabad,Semi-Furnished,Both,1.0,1,other
4149,2.0,17000,1050,Super Area,Hyderabad,Semi-Furnished,Both,2.0,3,Ashok Nagar
4150,1.0,15500,600,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,1.0,0,Kondapur
4151,3.0,65000,1800,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,0,Banjara Hills
4152,3.0,60000,1800,Carpet Area,Hyderabad,Unfurnished,Both,3.0,6,Gachibowli
4153,3.0,45000,1900,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,4,Gachibowli
4154,2.0,10500,1100,Super Area,Hyderabad,Unfurnished,Both,2.0,3,other
4155,2.0,9000,200,Super Area,Hyderabad,Unfurnished,Both,1.0,2,BHEL
4156,3.0,20000,1400,Super Area,Hyderabad,Semi-Furnished,Both,3.0,3,other
4157,2.0,20000,1200,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2.0,2,Kondapur
4158,3.0,18000,1600,Super Area,Hyderabad,Furnished,Both,3.0,2,Quthbullapur
4159,2.0,12000,1150,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Nizampet
4160,2.0,12000,130,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Subhash Nagar
4161,4.0,67500,2175,Carpet Area,Hyderabad,Semi-Furnished,Both,3.5,1,other
4162,3.0,28000,1720,Super Area,Hyderabad,Semi-Furnished,Both,3.0,4,Narsingi
4163,1.0,6000,500,Super Area,Hyderabad,Unfurnished,Both,1.0,1,Hayathnagar
4164,2.0,12500,1200,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Mehdipatnam
4165,4.0,31000,2175,Super Area,Hyderabad,Semi-Furnished,Both,3.5,2,Upparpally
4166,2.0,7000,800,Super Area,Hyderabad,Furnished,Both,2.0,3,Boduppal
4167,2.0,22000,1300,Super Area,Hyderabad,Semi-Furnished,Both,2.0,4,Basheer Bagh
4168,2.0,17500,1400,Super Area,Hyderabad,Furnished,Both,2.0,4,Miyapur
4169,2.0,14000,650,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Padmarao Nagar
4170,2.0,9500,103,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Boduppal
4171,1.0,7000,950,Super Area,Hyderabad,Semi-Furnished,Both,1.0,1,Kothapet
4172,3.0,15000,1500,Super Area,Hyderabad,Unfurnished,Both,3.0,3,other
4173,3.0,15000,1550,Carpet Area,Hyderabad,Unfurnished,Both,2.0,5,Miyapur
4174,2.0,10000,140,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4175,3.0,14000,1800,Super Area,Hyderabad,Unfurnished,Both,2.0,1,other
4176,4.0,67500,2175,Carpet Area,Hyderabad,Semi-Furnished,Both,3.5,2,Banjara Hills
4177,1.0,5500,500,Super Area,Hyderabad,Unfurnished,Both,1.0,0,other
4178,2.0,14000,800,Super Area,Hyderabad,Semi-Furnished,Both,2.0,0,Kukatpally
4179,2.0,10000,800,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Kukatpally
4180,2.0,10000,1300,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4181,2.0,13000,600,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Banjara Hills
4182,3.0,20000,1000,Super Area,Hyderabad,Unfurnished,Both,3.0,2,Toli Chowki
4183,3.0,25000,1000,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,1,other
4184,1.0,7500,500,Super Area,Hyderabad,Semi-Furnished,Both,1.0,2,other
4185,1.0,67500,2175,Super Area,Hyderabad,Unfurnished,Both,3.5,0,Beeramguda
4186,2.0,12000,1100,Carpet Area,Hyderabad,Unfurnished,Both,2.0,2,other
4187,2.0,9500,1100,Carpet Area,Hyderabad,Unfurnished,Both,2.0,0,other
4188,2.0,12000,200,Carpet Area,Hyderabad,Unfurnished,Bachelors,2.0,1,other
4189,2.0,10000,1800,Super Area,Hyderabad,Unfurnished,Family,2.0,2,Boduppal
4190,2.0,8000,190,Super Area,Hyderabad,Furnished,Both,2.0,1,other
4191,3.0,16000,1350,Super Area,Hyderabad,Unfurnished,Both,2.0,1,other
4192,2.0,12333,1200,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Alwal
4193,1.0,9500,400,Carpet Area,Hyderabad,Unfurnished,Bachelors,1.0,3,other
4194,2.0,16000,1200,Super Area,Hyderabad,Semi-Furnished,Both,2.0,0,Manikonda
4195,3.0,20000,1400,Super Area,Hyderabad,Semi-Furnished,Both,3.0,4,Saidabad Colony
4196,3.0,14000,1300,Carpet Area,Hyderabad,Unfurnished,Bachelors,3.0,2,other
4197,1.0,7500,400,Carpet Area,Hyderabad,Unfurnished,Both,1.0,2,other
4198,1.0,13900,650,Super Area,Hyderabad,Unfurnished,Both,1.0,1,other
4199,1.0,5500,500,Super Area,Hyderabad,Unfurnished,Bachelors,1.0,2,other
4200,2.0,9000,875,Super Area,Hyderabad,Semi-Furnished,Both,2.0,4,Attapur
4201,1.0,4700,850,Super Area,Hyderabad,Unfurnished,Both,2.0,3,other
4202,3.0,30000,1730,Super Area,Hyderabad,Semi-Furnished,Both,3.0,6,other
4203,3.0,16500,1500,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,3.0,2,Kompally
4204,3.0,24000,1600,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,4,other
4205,2.0,9500,900,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Peerzadiguda
4206,2.0,12000,925,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Chandanagar
4207,2.0,15000,1500,Super Area,Hyderabad,Unfurnished,Both,2.0,2,LB Nagar
4208,3.0,22500,1600,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,1,Tarnaka
4209,3.0,32000,1300,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,3.0,2,Banjara Hills
4210,2.0,10000,1200,Super Area,Hyderabad,Semi-Furnished,Both,2.0,0,Sainikpuri
4211,2.0,13000,133,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Old Bowenpally
4212,2.0,7000,950,Super Area,Hyderabad,Unfurnished,Family,2.0,0,Rampally
4213,3.0,12000,1200,Super Area,Hyderabad,Semi-Furnished,Both,3.0,3,other
4214,2.0,7500,950,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Kothapet
4215,2.0,15000,1095,Super Area,Hyderabad,Semi-Furnished,Both,2.0,4,other
4216,1.0,8000,400,Super Area,Hyderabad,Unfurnished,Both,1.0,3,Chanda Nagar
4217,3.0,25000,2175,Super Area,Hyderabad,Semi-Furnished,Family,3.0,4,Nallagandla
4218,3.0,26000,1450,Super Area,Hyderabad,Semi-Furnished,Both,2.0,4,Madhapur
4219,3.0,15000,192,Super Area,Hyderabad,Semi-Furnished,Both,3.0,2,Bolarum
4220,1.0,3000,80,Super Area,Hyderabad,Semi-Furnished,Both,1.0,0,other
4221,2.0,12500,1315,Super Area,Hyderabad,Semi-Furnished,Both,2.0,0,other
4222,3.0,42000,1600,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,2,Jubilee Hills
4223,2.0,20000,1450,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Somajiguda
4224,3.0,40000,1900,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,2,other
4225,3.0,45000,2175,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,2,Banjara Hills
4226,1.0,8500,450,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Hafeezpet
4227,2.0,15000,1000,Super Area,Hyderabad,Semi-Furnished,Both,2.0,4,Somajiguda
4228,2.0,9000,100,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4229,2.0,14000,1100,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Old Malakpet
4230,2.0,11000,1200,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4231,2.0,10000,1400,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Ramachandra Puram
4232,3.0,55000,2000,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,0,Gachibowli
4233,2.0,10000,1070,Carpet Area,Hyderabad,Unfurnished,Family,2.0,2,other
4234,2.0,25000,1450,Carpet Area,Hyderabad,Unfurnished,Family,2.0,3,other
4235,2.0,27000,1230,Super Area,Hyderabad,Furnished,Both,2.0,1,Puppalaguda
4236,2.0,12000,1000,Super Area,Hyderabad,Semi-Furnished,Bachelors,3.0,0,other
4237,2.0,16000,1200,Super Area,Hyderabad,Unfurnished,Both,2.0,1,other
4238,2.0,8000,150,Super Area,Hyderabad,Unfurnished,Both,2.0,0,other
4239,2.0,14000,850,Super Area,Hyderabad,Semi-Furnished,Family,2.0,4,Serilingampally
4240,2.0,10000,1300,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Nagaram
4241,4.0,67500,2175,Super Area,Hyderabad,Semi-Furnished,Family,3.5,6,Kukatpally
4242,2.0,16000,1250,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Pragathi Nagar
4243,1.0,6000,100,Super Area,Hyderabad,Unfurnished,Both,1.0,2,Borabanda
4244,3.0,26000,1550,Carpet Area,Hyderabad,Unfurnished,Bachelors,2.0,4,LB Nagar
4245,2.0,13000,1300,Carpet Area,Hyderabad,Unfurnished,Both,2.0,2,Sainikpuri
4246,3.0,28000,1600,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2.0,5,Bandlaguda Jagir
4247,2.0,8500,1200,Super Area,Hyderabad,Unfurnished,Both,3.0,0,other
4248,2.0,12500,1200,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Kompally
4249,3.0,25000,1970,Super Area,Hyderabad,Semi-Furnished,Both,3.0,5,Kompally
4250,2.0,10000,650,Carpet Area,Hyderabad,Unfurnished,Bachelors,2.0,4,other
4251,2.0,12000,1000,Super Area,Hyderabad,Unfurnished,Both,3.0,4,other
4252,3.0,15000,1500,Super Area,Hyderabad,Unfurnished,Both,3.0,1,Old Bowenpally
4253,2.0,6000,1250,Super Area,Hyderabad,Unfurnished,Family,2.0,0,other
4254,3.0,30000,1940,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,3.0,1,Hyder Nagar
4255,2.0,18000,700,Carpet Area,Hyderabad,Unfurnished,Both,2.0,6,other
4256,2.0,8500,700,Super Area,Hyderabad,Semi-Furnished,Both,1.0,2,other
4257,2.0,7500,100,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Amberpet
4258,1.0,12000,300,Super Area,Hyderabad,Semi-Furnished,Both,1.0,2,Gachibowli
4259,2.0,15000,980,Super Area,Hyderabad,Semi-Furnished,Both,2.0,3,Langar Houz
4260,2.0,15500,800,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,other
4261,3.0,20000,1250,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Qutub Shahi Tombs
4262,2.0,11000,1000,Carpet Area,Hyderabad,Semi-Furnished,Family,2.0,0,Beeramguda
4263,2.0,15000,1000,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Mehdipatnam
4264,3.0,17000,1800,Carpet Area,Hyderabad,Unfurnished,Both,3.0,0,Bandlaguda Jagir
4265,3.0,20000,2000,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,1,other
4266,3.0,20000,1500,Super Area,Hyderabad,Semi-Furnished,Both,3.0,1,Peeramcheru
4267,2.0,12000,1050,Super Area,Hyderabad,Unfurnished,Both,3.0,3,Uppal
4268,2.0,25000,1100,Super Area,Hyderabad,Furnished,Both,2.0,1,Upparpally
4269,2.0,11500,1000,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,2,Attapur
4270,2.0,6500,700,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Meerpet
4271,1.0,10000,750,Super Area,Hyderabad,Unfurnished,Both,1.0,1,other
4272,1.0,6000,450,Super Area,Hyderabad,Unfurnished,Both,1.0,2,Sainikpuri
4273,3.0,14000,1000,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Malakpet
4274,3.0,34000,1500,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,2,Gachibowli
4275,2.0,15000,1550,Super Area,Hyderabad,Furnished,Family,2.0,0,LB Nagar
4276,2.0,20000,1450,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,LB Nagar
4277,2.0,9500,650,Carpet Area,Hyderabad,Unfurnished,Both,2.0,3,Beeramguda
4278,2.0,10000,650,Carpet Area,Hyderabad,Unfurnished,Both,2.0,3,Beeramguda
4279,3.0,30000,1500,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,5,Kondapur
4280,2.0,13000,900,Super Area,Hyderabad,Furnished,Both,2.0,2,Puppalaguda
4281,3.0,45000,1645,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,6,other
4282,2.0,8000,600,Super Area,Hyderabad,Unfurnished,Both,2.0,4,other
4283,2.0,25000,1250,Super Area,Hyderabad,Semi-Furnished,Both,2.0,0,Alkapur Township
4284,2.0,12000,1300,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2.0,1,other
4285,2.0,19000,1000,Carpet Area,Hyderabad,Semi-Furnished,Family,2.0,1,Manikonda
4286,3.0,22000,1500,Super Area,Hyderabad,Semi-Furnished,Both,3.0,4,other
4287,2.0,15000,1150,Super Area,Hyderabad,Semi-Furnished,Both,2.0,4,Suchitra Circle
4288,2.0,15000,110,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Mehdipatnam
4289,2.0,10000,103,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Sainikpuri
4290,2.0,10000,1050,Carpet Area,Hyderabad,Unfurnished,Bachelors,2.0,4,Hayathnagar
4291,2.0,7000,60,Super Area,Hyderabad,Unfurnished,Both,2.0,1,other
4292,2.0,15000,1170,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4293,2.0,9500,167,Super Area,Hyderabad,Unfurnished,Both,2.0,0,other
4294,1.0,6500,500,Super Area,Hyderabad,Semi-Furnished,Both,1.0,2,other
4295,1.0,10000,600,Super Area,Hyderabad,Unfurnished,Both,1.0,0,Jubilee Hills
4296,1.0,8000,600,Super Area,Hyderabad,Unfurnished,Both,1.0,1,Pragathi Nagar
4297,1.0,3300,200,Super Area,Hyderabad,Unfurnished,Both,1.0,0,Moula Ali
4298,2.0,12000,600,Super Area,Hyderabad,Unfurnished,Both,1.0,1,Upparpally
4299,2.0,20000,900,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Himayath Nagar
4300,2.0,12000,800,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Bandlaguda Jagir
4301,3.0,20000,1000,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,2,other
4302,3.0,67500,2175,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,6,Financial District
4303,2.0,10000,1400,Super Area,Hyderabad,Furnished,Both,2.0,0,other
4304,1.0,8500,550,Super Area,Hyderabad,Unfurnished,Both,1.0,0,Kukatpally
4305,1.0,8000,540,Carpet Area,Hyderabad,Unfurnished,Family,1.0,4,Sanath Nagar
4306,1.0,8000,400,Super Area,Hyderabad,Unfurnished,Both,1.0,0,Nagole
4307,2.0,13000,1225,Super Area,Hyderabad,Unfurnished,Bachelors,2.0,2,other
4308,3.0,15500,1430,Carpet Area,Hyderabad,Furnished,Both,2.0,1,Dr A.S. Rao Nagar
4309,2.0,30000,1200,Super Area,Hyderabad,Furnished,Both,2.0,2,other
4310,2.0,10000,1197,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Dammaiguda
4311,2.0,18000,1150,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2.0,2,Kondapur
4312,1.0,12000,500,Super Area,Hyderabad,Semi-Furnished,Both,1.0,4,Kondapur
4313,2.0,9000,1200,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,0,Gandhamguda
4314,1.0,6000,500,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,other
4315,3.0,32000,1600,Super Area,Hyderabad,Furnished,Both,3.0,3,Raj Bhawan Road
4316,2.0,36000,1100,Super Area,Hyderabad,Furnished,Both,2.0,1,Madhapur
4317,2.0,17000,1220,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Masab Tank
4318,3.0,20000,1500,Super Area,Hyderabad,Furnished,Both,3.0,2,Habsiguda
4319,1.0,9000,500,Super Area,Hyderabad,Unfurnished,Both,1.0,4,other
4320,2.0,9500,850,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4321,2.0,7000,1000,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4322,3.0,17000,100,Carpet Area,Hyderabad,Unfurnished,Both,3.0,1,Masab Tank
4323,2.0,19500,1140,Super Area,Hyderabad,Furnished,Both,2.0,0,Miyapur
4324,2.0,25000,1100,Super Area,Hyderabad,Furnished,Both,2.0,2,Masab Tank
4325,3.0,14000,1400,Super Area,Hyderabad,Semi-Furnished,Both,2.0,3,Bolarum
4326,2.0,16000,1350,Super Area,Hyderabad,Semi-Furnished,Both,2.0,3,Kukatpally
4327,2.0,15000,180,Carpet Area,Hyderabad,Unfurnished,Both,2.0,0,Kachiguda
4328,2.0,13000,1250,Super Area,Hyderabad,Unfurnished,Both,2.0,2,LB Nagar
4329,2.0,12000,1300,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Peeramcheru
4330,2.0,12000,840,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Old Nallakunta
4331,2.0,7500,1200,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Dammaiguda
4332,2.0,13000,700,Super Area,Hyderabad,Furnished,Both,2.0,3,Habsiguda
4333,4.0,52000,2175,Super Area,Hyderabad,Furnished,Both,3.5,6,Gachibowli
4334,2.0,22000,1100,Carpet Area,Hyderabad,Furnished,Family,2.0,1,Miyapur
4335,2.0,18000,1000,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2.0,0,Uppal
4336,2.0,7000,1000,Super Area,Hyderabad,Semi-Furnished,Both,3.0,1,Hayathnagar
4337,3.0,16500,1600,Super Area,Hyderabad,Semi-Furnished,Family,3.0,2,Attapur
4338,3.0,13000,1550,Carpet Area,Hyderabad,Unfurnished,Bachelors,3.0,1,Bandlaguda Jagir
4339,1.0,6000,600,Super Area,Hyderabad,Semi-Furnished,Both,1.0,0,Amberpet
4340,1.0,6000,500,Super Area,Hyderabad,Semi-Furnished,Both,1.0,1,other
4341,2.0,21000,1100,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,4,Himayath Nagar
4342,3.0,10000,1000,Carpet Area,Hyderabad,Furnished,Family,2.0,2,Manikonda
4343,2.0,12000,1000,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Kothapet
4344,3.0,30000,1800,Carpet Area,Hyderabad,Unfurnished,Both,3.0,5,other
4345,2.0,15000,1300,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,3,Kondapur
4346,2.0,10000,1100,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Kapra
4347,2.0,9000,950,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Chanda Nagar
4348,2.0,10000,1000,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2.0,2,other
4349,2.0,8000,1200,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Hayathnagar
4350,4.5,60000,2175,Super Area,Hyderabad,Furnished,Both,3.5,0,Boduppal
4351,2.0,8000,550,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Attapur
4352,2.0,8500,1000,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,2,other
4353,2.0,7500,800,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Pragathi Nagar
4354,2.0,5000,600,Super Area,Hyderabad,Unfurnished,Both,1.0,0,Meerpet
4355,3.0,30000,1800,Carpet Area,Hyderabad,Unfurnished,Family,3.0,5,other
4356,1.0,7500,500,Super Area,Hyderabad,Semi-Furnished,Both,1.0,1,other
4357,2.0,12000,1000,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Ram nagar
4358,2.0,15500,1100,Super Area,Hyderabad,Semi-Furnished,Both,2.0,3,Kachiguda
4359,3.0,26000,1450,Super Area,Hyderabad,Semi-Furnished,Family,2.0,4,other
4360,1.0,8000,550,Super Area,Hyderabad,Semi-Furnished,Both,1.0,2,other
4361,2.0,12000,933,Super Area,Hyderabad,Unfurnished,Bachelors,2.0,2,Kompally
4362,3.0,15000,1100,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,1,other
4363,2.0,10000,1030,Super Area,Hyderabad,Semi-Furnished,Family,2.0,3,Dr A.S. Rao Nagar
4364,3.0,20000,1150,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,2,Pragathi Nagar
4365,2.0,12500,850,Carpet Area,Hyderabad,Unfurnished,Bachelors,2.0,0,other
4366,2.0,18000,1000,Super Area,Hyderabad,Unfurnished,Both,2.0,2,Kondapur
4367,3.0,21000,1400,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,3,LB Nagar
4368,3.0,67500,2175,Carpet Area,Hyderabad,Furnished,Bachelors,3.0,6,Gachibowli
4369,3.0,26000,1700,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,6,Hafeezpet
4370,3.0,53000,1742,Super Area,Hyderabad,Semi-Furnished,Family,2.0,6,Gachibowli
4371,2.0,13000,1000,Super Area,Hyderabad,Unfurnished,Both,2.0,3,Miyapur
4372,2.0,12000,1440,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Attapur
4373,3.0,28000,1600,Super Area,Hyderabad,Semi-Furnished,Both,3.0,1,Chanda Nagar
4374,3.0,57000,1838,Super Area,Hyderabad,Unfurnished,Bachelors,3.0,4,Gachibowli
4375,2.0,10000,1200,Super Area,Hyderabad,Unfurnished,Bachelors,2.0,2,Beeramguda
4376,3.0,21467,200,Super Area,Hyderabad,Unfurnished,Both,1.0,1,Uppal
4377,1.0,32000,1050,Carpet Area,Hyderabad,Furnished,Bachelors,1.0,2,Banjara Hills
4378,1.0,7000,400,Carpet Area,Hyderabad,Unfurnished,Both,1.0,4,other
4379,2.0,30000,1350,Super Area,Hyderabad,Semi-Furnished,Bachelors,2.0,5,Gachibowli
4380,3.0,40000,1960,Super Area,Hyderabad,Unfurnished,Bachelors,3.0,6,Nallagandla
4381,1.0,9000,800,Super Area,Hyderabad,Unfurnished,Both,1.0,1,Nagole
4382,2.0,15000,1000,Super Area,Hyderabad,Unfurnished,Bachelors,2.0,2,Bachupally
4383,2.0,18000,1100,Super Area,Hyderabad,Unfurnished,Both,2.0,1,Begumpet
4384,3.0,25000,1480,Super Area,Hyderabad,Furnished,Both,3.0,2,other
4385,1.0,8500,700,Carpet Area,Hyderabad,Unfurnished,Both,1.0,0,Hafeezpet
4386,3.0,20000,1500,Super Area,Hyderabad,Furnished,Both,2.0,5,Miyapur
4387,2.0,12000,1000,Super Area,Hyderabad,Semi-Furnished,Both,2.0,5,other
4388,2.0,12500,900,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Toli Chowki
4389,3.0,25000,1250,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,other
4390,2.0,10000,1100,Super Area,Hyderabad,Unfurnished,Both,3.0,2,Chandanagar
4391,3.0,18000,1300,Super Area,Hyderabad,Semi-Furnished,Bachelors,2.0,3,other
4392,3.0,12000,1275,Carpet Area,Hyderabad,Unfurnished,Both,2.0,4,Rajendra Nagar
4393,3.0,13000,1265,Super Area,Hyderabad,Semi-Furnished,Both,3.0,2,Pragathi Nagar
4394,1.0,13000,700,Carpet Area,Hyderabad,Unfurnished,Bachelors,1.0,1,other
4395,2.0,25000,1150,Super Area,Hyderabad,Furnished,Both,2.0,1,Madhapur
4396,2.0,9000,850,Carpet Area,Hyderabad,Semi-Furnished,Family,2.0,0,other
4397,2.0,10000,1285,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Malakpet
4398,3.0,15000,2000,Super Area,Hyderabad,Semi-Furnished,Both,3.0,0,other
4399,2.0,20000,1000,Super Area,Hyderabad,Semi-Furnished,Both,3.0,1,Bolarum
4400,1.0,13500,700,Super Area,Hyderabad,Semi-Furnished,Both,1.0,4,Gachibowli
4401,3.0,21000,1100,Super Area,Hyderabad,Semi-Furnished,Both,2.0,4,Rajendra Nagar
4402,2.0,10000,1000,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Toli Chowki
4403,2.0,10000,800,Super Area,Hyderabad,Unfurnished,Both,2.0,0,other
4404,2.0,10000,1400,Super Area,Hyderabad,Furnished,Both,2.0,0,other
4405,2.0,24000,1350,Carpet Area,Hyderabad,Semi-Furnished,Both,2.0,1,other
4406,2.0,13000,1100,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Hyder Nagar
4407,2.0,8000,840,Super Area,Hyderabad,Unfurnished,Both,2.0,2,other
4408,2.0,55000,1325,Super Area,Hyderabad,Furnished,Both,2.0,6,Gachibowli
4409,4.5,50000,2175,Carpet Area,Hyderabad,Unfurnished,Both,3.5,2,Ramanthapur
4410,3.0,32000,1250,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,5,other
4411,3.0,22000,1500,Super Area,Hyderabad,Semi-Furnished,Both,3.0,3,other
4412,2.0,8500,1050,Carpet Area,Hyderabad,Unfurnished,Both,2.0,1,Hydershakote
4413,3.0,12000,1200,Super Area,Hyderabad,Semi-Furnished,Both,2.0,2,Toli Chowki
4414,3.0,15000,1500,Carpet Area,Hyderabad,Semi-Furnished,Both,3.0,4,other
4415,1.0,3000,100,Super Area,Hyderabad,Semi-Furnished,Both,1.0,1,New Nallakunta
4416,3.0,52000,1742,Super Area,Hyderabad,Semi-Furnished,Family,3.0,6,Gachibowli
4417,2.0,9500,650,Carpet Area,Hyderabad,Unfurnished,Both,2.0,3,other
4418,3.0,46000,2175,Carpet Area,Hyderabad,Unfurnished,Family,3.5,0,Gachibowli
4419,2.0,12000,1000,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,other
4420,2.0,8000,175,Super Area,Hyderabad,Semi-Furnished,Both,2.0,1,Old Malakpet
4421,2.0,9000,160,Super Area,Hyderabad,Unfurnished,Both,2.0,0,Nagaram
4422,2.0,10000,1200,Super Area,Hyderabad,Furnished,Both,2.0,2,other
4423,2.0,39000,1283,Super Area,Hyderabad,Unfurnished,Bachelors,2.0,5,Gachibowli
4424,1.0,9000,600,Super Area,Hyderabad,Semi-Furnished,Both,1.0,1,other
4425,4.0,67500,2175,Super Area,Hyderabad,Semi-Furnished,Family,3.5,6,Madhapur
4426,3.0,25000,1500,Carpet Area,Hyderabad,Semi-Furnished,Family,3.0,1,other
4427,1.0,14000,540,Carpet Area,Hyderabad,Unfurnished,Bachelors,1.0,1,Kondapur
4428,1.0,6000,500,Super Area,Hyderabad,Unfurnished,Both,1.0,2,other
